city,consultation_fee,degree,dp_score,location,name,npv,profile_url,scraped_at,speciality,year_of_experience,google_map_link
Bangalore,850,MBBS,,Whitefield,Dr. Anirudh S,0,https://www.practo.com/bangalore/doctor/anirudh-s-neurosurgeon?practice_id=1102131&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:16.945797,Neurosurgeon,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,740,MBBS,,Seshadripuram,Dr. Karthikeyan Y R,0,https://www.practo.com/bangalore/doctor/dr-karthikeyan-y-r-neurosurgeon?practice_id=1055989&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:13.907963,Neurosurgeon,,"https://www.google.com/maps/search/Seshadripuram,+Bangalore,+Karnataka,+India"
Bangalore,1200,MCh,99.0,JP Nagar,Dr. Aniruddh T Jagannath,0,https://www.practo.com/bangalore/doctor/dr-anirudh-10-neurologist?practice_id=1319951&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:07.983055,Neurosurgeon,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,850,MBBS,,HSR Layout,Dr. Praveen Sharma,0,https://www.practo.com/bangalore/doctor/dr-praveen-sharma-1-ear-nose-throat-ent-specialist?practice_id=712236&specialization=Neurologist&referrer=doctor_listing&page_uid=a647d01a-947f-4a9e-9710-8d3a2c2502c4,2025-08-16T20:47:01.916481,Neurologist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,72.0,Sahakaranagar,Dr. Anuradha H K,0,https://www.practo.com/bangalore/doctor/dr-anuradha-h-k-neurologist?practice_id=1072417&specialization=Neurologist&referrer=doctor_listing&page_uid=a647d01a-947f-4a9e-9710-8d3a2c2502c4,2025-08-16T20:46:56.123830,Neurologist,,"https://www.google.com/maps/search/Sahakaranagar,+Bangalore,+Karnataka,+India"
Bangalore,1150,MBBS,80.0,Kundalahalli,Dr. B.Nataraju,0,https://www.practo.com/bangalore/doctor/dr-b-nataraju-neurologist?practice_id=702709&specialization=Neurologist&referrer=doctor_listing&page_uid=a647d01a-947f-4a9e-9710-8d3a2c2502c4,2025-08-16T20:46:49.841435,Neurologist,,"https://www.google.com/maps/search/Kundalahalli,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,92.0,BTM Layout,Dr. Abdul Aziz Riyaz,0,https://www.practo.com/bangalore/doctor/abdul-aziz-riyaz-neurosurgeon?practice_id=1247778&specialization=Neurologist&referrer=doctor_listing&page_uid=a647d01a-947f-4a9e-9710-8d3a2c2502c4,2025-08-16T20:46:43.999362,Neurologist,,"https://www.google.com/maps/search/BTM+Layout,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,99.0,,Dr. Pramod M N,0,https://www.practo.com/bangalore/doctor/dr-pramod-m-n-neurologist-1/recommended?practice_id=1055989&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:11.153281,Neurologist,,
Bangalore,1250,DM,89.0,JP Nagar,Dr. B K Madhusudhan,0,https://www.practo.com/bangalore/doctor/madhusudhan-b-k-neurologist?practice_id=1319951&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:08.080927,Neurologist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,94.0,Sarjapur Road,Dr. Sandeep B V,0,https://www.practo.com/bangalore/doctor/dr-sandeep-b-v-neurologist?practice_id=711486&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:59.034629,Neurosurgeon,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,HSR Layout,Dr. Sabyasachi Basu,0,https://www.practo.com/bangalore/doctor/dr-sabyasachi-basu-neurosurgeon?practice_id=1467028&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:53.163065,Neurosurgeon,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,1190,MBBS,,Hebbal,Dr. Manish Ganesh Pai,0,https://www.practo.com/bangalore/doctor/dr-manish-ganesh-pai-neurosurgeon?practice_id=637575&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:46.989036,Neurosurgeon,,"https://www.google.com/maps/search/Hebbal,+Bangalore,+Karnataka,+India"
Bangalore,850,MBBS,,Whitefield,Dr. Sharad Rajamani,0,https://www.practo.com/bangalore/doctor/dr-sharad-rajamani-neurosurgeon?practice_id=1102131&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:41.046823,Neurosurgeon,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,HBR Layout,Dr. Mahendra Madesh,0,https://www.practo.com/bangalore/doctor/mahendra-madesh-neurosurgeon?practice_id=1359147&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:34.988040,Neurosurgeon,,"https://www.google.com/maps/search/HBR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,,Electronics City,Dr. Sridutt Bhadri,0,https://www.practo.com/bangalore/doctor/dr-sridutt-bhadri-neurosurgeon?practice_id=1122309&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=27b587a1-fb99-40ec-be07-f67122b7d1d5,2025-08-16T20:47:28.987062,Neurosurgeon,,"https://www.google.com/maps/search/Electronics+City,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,,Dr. Kiran Khanapure,0,https://www.practo.com/bangalore/doctor/dr-kiran-khanapure-neurosurgeon/recommended?practice_id=634957&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:48:59.269049,Neurosurgeon,,
Bangalore,1300,MBBS,95.0,Old Airport Road,Dr. Uday A Murgod,0,https://www.practo.com/bangalore/doctor/dr-uday-a-murgod-neurologist-1?practice_id=630200&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:56.179547,Neurologist,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,100.0,Sahakaranagar,Dr. Sunil V Furtado,0,https://www.practo.com/bangalore/doctor/dr-sunil-v-furtado?practice_id=1279670&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:50.347361,Neurologist,,"https://www.google.com/maps/search/Sahakaranagar,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,78.0,Basavanagudi,Dr. Sanjiv C C,0,https://www.practo.com/bangalore/doctor/dr-sanjiv-neurologist?practice_id=711641&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:44.439349,Neurologist,,"https://www.google.com/maps/search/Basavanagudi,+Bangalore,+Karnataka,+India"
Bangalore,1500,DM,92.0,HSR Layout,Dr. Advait Kulkarni,0,https://www.practo.com/bangalore/doctor/dr-advait-kulkarni-1-neurologist-1?practice_id=1172640&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:38.165454,Neurologist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,1300,MBBS,93.0,Old Airport Road,Dr. Pramod Krishnan,0,https://www.practo.com/bangalore/doctor/dr-pramod-krishnan-1-neurologist?practice_id=630200&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:32.178172,Neurologist,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,600,DM,91.0,Hoodi,Dr. Surbhi Chaturvedi,0,https://www.practo.com/bangalore/doctor/dr-surbhi-chaturvedi-neurologist?practice_id=1466123&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:26.183182,Neurologist,,"https://www.google.com/maps/search/Hoodi,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,100.0,Banashankari 2nd Stage,Dr. Swathi Sanjee,0,https://www.practo.com/bangalore/doctor/dr-swathi-sanjee-pediatrician?practice_id=1330370&specialization=Neurologist&referrer=doctor_listing&page_uid=d46bedda-49a0-4d63-a86e-7bae8309bc47,2025-08-16T20:48:20.113908,Neurologist,,"https://www.google.com/maps/search/Banashankari+2nd+Stage,+Bangalore,+Karnataka,+India"
Bangalore,750,MBBS,,Jayanagar,Dr. Ajay Herur,0,https://www.practo.com/bangalore/doctor/dr-ajay-herur-neurosurgeon?practice_id=814706&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:47.743921,Neurosurgeon,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,750,MBBS,,Jayanagar,Dr. NAGARJUN M N,0,https://www.practo.com/bangalore/doctor/nagarjun-m-n-neurosurgeon?practice_id=1041383&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:41.367177,Neurosurgeon,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,97.0,Kalyan Nagar,Dr. Arjun Srivatsa,0,https://www.practo.com/bangalore/doctor/dr-arjun-srivatsa-neurosurgeon-1?practice_id=895818&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:35.651910,Neurosurgeon,,"https://www.google.com/maps/search/Kalyan+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,92.0,Yelahanka,Dr. Avinash K M,0,https://www.practo.com/bangalore/doctor/dr-avinash-k-m-neurosurgeon1?practice_id=1451510&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:29.322366,Neurosurgeon,,"https://www.google.com/maps/search/Yelahanka,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,,Kengeri,Dr. Naveen M A,0,https://www.practo.com/bangalore/doctor/dr-naveen-m-a?practice_id=664585&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:23.259353,Neurosurgeon,,"https://www.google.com/maps/search/Kengeri,+Bangalore,+Karnataka,+India"
Bangalore,700,MBBS,,Kengeri,Dr. Santhosh Kumar S A,0,https://www.practo.com/bangalore/doctor/santhosh-kumar-s-a-neurosurgeon?practice_id=664585&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:17.325787,Neurosurgeon,,"https://www.google.com/maps/search/Kengeri,+Bangalore,+Karnataka,+India"
Bangalore,1100,MBBS,100.0,Yeshwanthpur,Dr. Abhinandhan J Gangannavar,0,https://www.practo.com/bangalore/doctor/dr-abhinandhan-j-gangannavar-neurosurgeon?practice_id=918580&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:14.294650,Neurosurgeon,,"https://www.google.com/maps/search/Yeshwanthpur,+Bangalore,+Karnataka,+India"
Bangalore,1000,MS,98.0,JP Nagar,Dr. K Kartik Revanappa,0,https://www.practo.com/bangalore/doctor/k-kartik-revanappa-neurosurgeon?practice_id=1144483&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:08.412972,Neurosurgeon,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,,Sarjapur Road,Dr. Aditya Kulkarni,0,https://www.practo.com/bangalore/doctor/dr-aditya-kulkarni-neurologist?practice_id=1163290&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:50:40.253185,Neurologist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,,Yelahanka,Dr. Anil R,0,https://www.practo.com/bangalore/doctor/dr-anil-r-ear-nose-throat-ent-specialist?practice_id=1451510&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:50:38.158114,Neurologist,,"https://www.google.com/maps/search/Yelahanka,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,,Yelahanka,Dr. Mitta Nandini,0,https://www.practo.com/bangalore/doctor/dr-mitta-nandini-neurologist?practice_id=1451510&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:50:27.039802,Neurologist,,"https://www.google.com/maps/search/Yelahanka,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,Kundalahalli,Dr. Rashmi D,0,https://www.practo.com/bangalore/doctor/dr-rashmi-d-pediatric-neurologist?practice_id=702709&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:50:23.490659,Neurologist,,"https://www.google.com/maps/search/Kundalahalli,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,,Sarjapur Road,Dr. Lakshmi Krishna V,0,https://www.practo.com/bangalore/doctor/dr-lakshmi-krishna-v-neurologist?practice_id=1163290&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:50:20.534568,Neurologist,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,1500,MBBS,95.0,RT Nagar,Dr. Joshy E V,0,https://www.practo.com/bangalore/doctor/dr-joshy-e-v-neurologist?practice_id=1124584&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:50:17.558111,Neurologist,,"https://www.google.com/maps/search/RT+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,950,MBBS,91.0,Whitefield,Dr. N.S Santhosh,0,https://www.practo.com/bangalore/doctor/dr-n-s-santosh?practice_id=1102131&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:50:11.481253,Neurologist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,97.0,Malleswaram,Dr. Shobha. N,0,https://www.practo.com/bangalore/doctor/shobha-n-neurologist?practice_id=711687&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:50:05.440455,Neurologist,,"https://www.google.com/maps/search/Malleswaram,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,81.0,Bannerghatta Road,Dr. Suryanarayan Sharma,0,https://www.practo.com/bangalore/doctor/dr-suryanarayan-sharma-neurologist?practice_id=728755&specialization=Neurologist&referrer=doctor_listing&page_uid=db8b72af-3be9-483b-906c-6536f9b9a4cb,2025-08-16T20:49:59.360354,Neurologist,,"https://www.google.com/maps/search/Bannerghatta+Road,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,,Sarjapur Road,Dr. Ajay Hegde,0,https://www.practo.com/bangalore/doctor/dr-ajay-hegde-neurosurgeon?practice_id=1163290&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=c2ab9a74-acc4-4db7-b18c-f6024c67508d,2025-08-16T20:49:53.506146,Neurosurgeon,,"https://www.google.com/maps/search/Sarjapur+Road,+Bangalore,+Karnataka,+India"
Bangalore,900,MBBS,99.0,,Dr. Priyanka Reddy,0,https://www.practo.com/bangalore/doctor/priyanka-reddy-gynecologist-obstetrician/recommended?practice_id=1156656&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:51:34.331376,Infertility Specialist,,
Bangalore,500,MBBS,,Hulimavu,Dr. Dhanyatha G S,0,https://www.practo.com/bangalore/doctor/dhanyatha-g-s-gynecologist-obstetrician?practice_id=1131824&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:51:31.161597,Infertility Specialist,,"https://www.google.com/maps/search/Hulimavu,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,100.0,Electronics City,Dr. Lakshmi Kumari,0,https://www.practo.com/bangalore/doctor/dr-lakshmi-kumari-1-gynecologist-obstetrician?practice_id=1122309&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:51:28.364036,Infertility Specialist,,"https://www.google.com/maps/search/Electronics+City,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,86.0,Varthur,Dr. Chandana Narayana,0,https://www.practo.com/bangalore/doctor/dr-chandana-narayana-gynecologist-obstetrician?practice_id=1451884&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:51:22.202496,Infertility Specialist,,"https://www.google.com/maps/search/Varthur,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,,Malleswaram,Dr. Meena Prashanth,0,https://www.practo.com/bangalore/doctor/dr-meena-prashanth-gynecologist-obstetrician?practice_id=711687&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:51:16.070127,Infertility Specialist,,"https://www.google.com/maps/search/Malleswaram,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,100.0,Nagarbhavi,Dr. Sunita Sharma,0,https://www.practo.com/bangalore/doctor/sunita-sharma-3-gynecologist-obstetrician?practice_id=1611588&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:51:02.930057,Infertility Specialist,,"https://www.google.com/maps/search/Nagarbhavi,+Bangalore,+Karnataka,+India"
Bangalore,800,MS,100.0,HSR Layout,Dr. Surbhi Sinha,0,https://www.practo.com/bangalore/doctor/surbhi-sinha-gynecologist-obstetrician?practice_id=1464764&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:50:58.439933,Infertility Specialist,,"https://www.google.com/maps/search/HSR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,100.0,Kundalahalli,Dr. Swapnil Sinha,0,https://www.practo.com/bangalore/doctor/swapnil-sinha-gynecologist-obstetrician?practice_id=702709&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:50:52.585300,Infertility Specialist,,"https://www.google.com/maps/search/Kundalahalli,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,96.0,Whitefield,Dr. Shalini Kumari,0,https://www.practo.com/bangalore/doctor/shalini-k-mishra-gynecologist-obstetrician?practice_id=1157966&specialization=Infertility%20Specialist&referrer=doctor_listing&page_uid=ff308e62-b3ec-4b5b-a37b-8735137a8220,2025-08-16T20:50:45.254467,Infertility Specialist,,"https://www.google.com/maps/search/Whitefield,+Bangalore,+Karnataka,+India"
Bangalore,1000,MS,100.0,,Dr. Anmol N,0,https://www.practo.com/bangalore/doctor/dr-anmol-n-neurosurgeon/recommended?practice_id=1131812&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:52:22.520743,Neurosurgeon,,
Bangalore,1300,MBBS,87.0,Old Airport Road,Dr. Paritosh Pandey,0,https://www.practo.com/bangalore/doctor/dr-paritosh-pandey-neurosurgeon?practice_id=630200&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:52:19.271199,Neurosurgeon,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,,Hebbal,Dr. Nirmala S,0,https://www.practo.com/bangalore/doctor/dr-nirmala-s-1-neurologist?practice_id=1146253&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:52:13.217552,Neurosurgeon,,"https://www.google.com/maps/search/Hebbal,+Bangalore,+Karnataka,+India"
Bangalore,1200,DNB,97.0,Hebbal,Dr. Akshay Hari,0,https://www.practo.com/bangalore/doctor/akshay-hari-neurosurgeon-neurosurgeon?practice_id=1146253&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:52:08.294089,Neurosurgeon,,"https://www.google.com/maps/search/Hebbal,+Bangalore,+Karnataka,+India"
Bangalore,850,MBBS,96.0,Yeshwanthpur,Dr. Shiva S Kupanur,0,https://www.practo.com/bangalore/doctor/dr-shiva-s-kupanur-neurosurgeon?practice_id=918580&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:52:04.187092,Neurosurgeon,,"https://www.google.com/maps/search/Yeshwanthpur,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,82.0,Hebbal,Dr. Santhosh,0,https://www.practo.com/bangalore/doctor/dr-santhosh-neurosurgeon?practice_id=1146253&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:51:55.084041,Neurosurgeon,,"https://www.google.com/maps/search/Hebbal,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,77.0,Bannerghatta Road,Dr. Satish Sathyanarayana,0,https://www.practo.com/bangalore/doctor/dr-satish-sathyanarayana-neurosurgeon-neurosurgeon?practice_id=728755&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:51:49.065092,Neurosurgeon,,"https://www.google.com/maps/search/Bannerghatta+Road,+Bangalore,+Karnataka,+India"
Bangalore,1400,MBBS,91.0,Jayanagar,Dr. Arun L Naik,0,https://www.practo.com/bangalore/doctor/dr-arun-l-naik-neurosurgeon-1?practice_id=853078&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:51:43.479273,Neurosurgeon,,"https://www.google.com/maps/search/Jayanagar,+Bangalore,+Karnataka,+India"
Bangalore,800,MBBS,,,Dr. Abhilash Tadiboina,0,https://www.practo.com/bangalore/doctor/dr-abhilash-tadiboina-neurologist/recommended?practice_id=2076082&specialization=Neurologist&referrer=doctor_listing&page_uid=25f77c2b-6b1a-4000-be5e-59e79dd07ac0,2025-08-16T20:53:10.405174,Neurologist,,
Bangalore,1000,MBBS,,HBR Layout,Dr. Mahendra Madesh,0,https://www.practo.com/bangalore/doctor/mahendra-madesh-neurosurgeon?practice_id=1359147&specialization=Neurologist&referrer=doctor_listing&page_uid=25f77c2b-6b1a-4000-be5e-59e79dd07ac0,2025-08-16T20:53:07.433998,Neurologist,,"https://www.google.com/maps/search/HBR+Layout,+Bangalore,+Karnataka,+India"
Bangalore,1250,MBBS,75.0,JP Nagar,Dr. Shakthi K J S,0,https://www.practo.com/bangalore/doctor/shakthi-k-j-s-neurologist-1?practice_id=1319951&specialization=Neurologist&referrer=doctor_listing&page_uid=25f77c2b-6b1a-4000-be5e-59e79dd07ac0,2025-08-16T20:53:01.237263,Neurologist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,1250,MBBS,,JP Nagar,Dr. Keni Ravish Rajiv,0,https://www.practo.com/bangalore/doctor/dr-keni-ravish-rajiv-neurologist?practice_id=1319951&specialization=Neurologist&referrer=doctor_listing&page_uid=25f77c2b-6b1a-4000-be5e-59e79dd07ac0,2025-08-16T20:52:55.266042,Neurologist,,"https://www.google.com/maps/search/JP+Nagar,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,,Ashoknagar,Dr. Varun M,0,https://www.practo.com/bangalore/doctor/dr-varun-manjunath-neurologist?practice_id=636836&specialization=Neurologist&referrer=doctor_listing&page_uid=25f77c2b-6b1a-4000-be5e-59e79dd07ac0,2025-08-16T20:52:49.202174,Neurologist,,"https://www.google.com/maps/search/Ashoknagar,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,100.0,Millers Road,Dr. Jaychandran R,0,https://www.practo.com/bangalore/doctor/dr-jaychandran-r-neurologist?practice_id=634957&specialization=Neurologist&referrer=doctor_listing&page_uid=25f77c2b-6b1a-4000-be5e-59e79dd07ac0,2025-08-16T20:52:43.540169,Neurologist,,"https://www.google.com/maps/search/Millers+Road,+Bangalore,+Karnataka,+India"
Bangalore,1000,MBBS,96.0,Vasanthnagar,Dr. Arvind Bhateja,0,https://www.practo.com/bangalore/doctor/dr-arvind-bhateja-general-surgeon?practice_id=1142515&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:52:37.331198,Neurosurgeon,,"https://www.google.com/maps/search/Vasanthnagar,+Bangalore,+Karnataka,+India"
Bangalore,1300,MCh,92.0,Old Airport Road,Dr. Praveen Ganigi,0,https://www.practo.com/bangalore/doctor/dr-praveen-ganigi-neurosurgeon-1?practice_id=630200&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=6dbfec79-fdc9-4fa7-855e-ef3a81c9aed2,2025-08-16T20:52:31.251209,Neurosurgeon,,"https://www.google.com/maps/search/Old+Airport+Road,+Bangalore,+Karnataka,+India"
Bangalore,1200,MBBS,98.0,,Dr. Ravi Gopal Varma,0,https://www.practo.com/bangalore/doctor/dr-ravi-gopal-varma-neurosurgeon/recommended?practice_id=1146253&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=dde5b9bb-ae76-4263-b99c-a3fc95f52196,2025-08-16T20:53:58.678041,Neurosurgeon,,
Bangalore,1000,MBBS,93.0,Yeshwanthpur,Dr. Lakshman I K,0,https://www.practo.com/bangalore/doctor/dr-lakshman-irappa-kongwad-neurosurgeon?practice_id=1131812&specialization=Neurosurgeon&referrer=doctor_listing&page_uid=dde5b9bb-ae76-4263-b99c-a3fc95f52196,2025-08-16T20:53:55.477096,Neurosurgeon,,"https://www.google.com/maps/search/Yeshwanthpur,+Bangalore,+Karnataka,+India"
